location,Basel
lat,47.54694
lon,7.56892
asl,283.697
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20190921T2100,19.21053
20190921T2200,18.47053
20190921T2300,17.420528
20190922T0000,16.670528
20190922T0100,16.23053
20190922T0200,16.38053
20190922T0300,16.100529
20190922T0400,14.990529
20190922T0500,13.950529
20190922T0600,13.530529
20190922T0700,12.810529
20190922T0800,13.060529
20190922T0900,15.730529
20190922T1000,18.030529
20190922T1100,20.530529
20190922T1200,22.420528
20190922T1300,24.15053
20190922T1400,24.990528
20190922T1500,25.750528
20190922T1600,25.030529
20190922T1700,24.110529
20190922T1800,23.29053
20190922T1900,22.530529
20190922T2000,22.020529
20190922T2100,21.79053
20190922T2200,20.990528
20190922T2300,19.760529
20190923T0000,18.910528
20190923T0100,14.400529
20190923T0200,14.240529
20190923T0300,13.990529
20190923T0400,13.720529
20190923T0500,14.310529
20190923T0600,14.520529
20190923T0700,14.580529
20190923T0800,14.390529
20190923T0900,14.560529
20190923T1000,14.940529
20190923T1100,14.870529
20190923T1200,15.230529
20190923T1300,16.63053
20190923T1400,19.090528
20190923T1500,19.660528
20190923T1600,19.780529
20190923T1700,19.340528
20190923T1800,18.98053
20190923T1900,18.190529
20190923T2000,17.110529
20190923T2100,16.270529
20190923T2200,15.440529
20190923T2300,14.390529
20190924T0000,13.770529
20190924T0100,13.630529
20190924T0200,13.360529
20190924T0300,13.120529
20190924T0400,12.8005295
20190924T0500,12.360529
20190924T0600,11.8005295
20190924T0700,11.120529
20190924T0800,10.350529
20190924T0900,12.040529
20190924T1000,15.620529
20190924T1100,17.06053
20190924T1200,17.29053
20190924T1300,17.57053
20190924T1400,19.31053
20190924T1500,17.48053
20190924T1600,15.850529
20190924T1700,18.06053
20190924T1800,18.580528
20190924T1900,17.97053
20190924T2000,17.860529
20190924T2100,17.29053
20190924T2200,16.65053
20190924T2300,16.660528
20190925T0000,15.990529
20190925T0100,15.590529
20190925T0200,15.340529
20190925T0300,14.990529
20190925T0400,14.610529
20190925T0500,14.170529
20190925T0600,14.120529
20190925T0700,13.790529
20190925T0800,14.000529
20190925T0900,14.790529
20190925T1000,14.700529
20190925T1100,15.580529
20190925T1200,15.420529
20190925T1300,16.45053
20190925T1400,17.65053
20190925T1500,18.63053
20190925T1600,18.23053
20190925T1700,18.32053
20190925T1800,18.330528
20190925T1900,17.780529
20190925T2000,17.280529
20190925T2100,16.180529
20190925T2200,15.580529
20190925T2300,16.13053
20190926T0000,15.690529
20190926T0100,14.240529
20190926T0200,14.280529
20190926T0300,14.170529
20190926T0400,14.510529
20190926T0500,15.410529
20190926T0600,15.250529
20190926T0700,15.220529
20190926T0800,15.400529
20190926T0900,16.170528
20190926T1000,17.12053
20190926T1100,18.250528
20190926T1200,18.910528
20190926T1300,20.04053
20190926T1400,20.47053
20190926T1500,21.010529
20190926T1600,21.350529
20190926T1700,21.520529
20190926T1800,21.37053
20190926T1900,20.350529
20190926T2000,19.14053
20190926T2100,18.55053
20190926T2200,17.860529
20190926T2300,16.760529
20190927T0000,15.670529
20190927T0100,15.140529
20190927T0200,15.360529
20190927T0300,15.180529
20190927T0400,14.720529
20190927T0500,13.970529
20190927T0600,13.170529
20190927T0700,13.170529
20190927T0800,13.440529
20190927T0900,15.520529
20190927T1000,18.20053
20190927T1100,19.55053
20190927T1200,20.920528
20190927T1300,21.850529
20190927T1400,22.15053
20190927T1500,21.72053
20190927T1600,21.38053
20190927T1700,19.750528
20190927T1800,18.680529
20190927T1900,18.47053
20190927T2000,17.79053
20190927T2100,17.32053
20190927T2200,17.020529
20190927T2300,16.510529
20190928T0000,16.37053
20190928T0100,15.600529
20190928T0200,15.730529
20190928T0300,14.490529
20190928T0400,13.880529
20190928T0500,13.430529
20190928T0600,12.720529
20190928T0700,12.130529
20190928T0800,12.090529
20190928T0900,14.030529
20190928T1000,15.410529
20190928T1100,16.490528
20190928T1200,17.350529
20190928T1300,17.82053
20190928T1400,19.20053
20190928T1500,19.750528
20190928T1600,19.82053
20190928T1700,19.65053
20190928T1800,19.22053
20190928T1900,18.160528
20190928T2000,16.940529
20190928T2100,15.900529
20190928T2200,14.600529
20190928T2300,13.930529
20190929T0000,12.830529
20190929T0100,11.850529
20190929T0200,11.430529
20190929T0300,11.360529
20190929T0400,11.970529
20190929T0500,12.770529
20190929T0600,12.630529
20190929T0700,12.390529
20190929T0800,12.470529
20190929T0900,13.370529
20190929T1000,16.350529
20190929T1100,19.22053
20190929T1200,21.740528
20190929T1300,23.04053
20190929T1400,24.97053
20190929T1500,25.990528
20190929T1600,25.97053
20190929T1700,25.89053
20190929T1800,24.740528
20190929T1900,23.750528
20190929T2000,23.780529
20190929T2100,21.48053
20190929T2200,19.110529
20190929T2300,18.580528
20190930T0000,17.71053
20190930T0100,17.07053
20190930T0200,16.490528
20190930T0300,15.900529
20190930T0400,15.320529
20190930T0500,14.630529
20190930T0600,14.070529
20190930T0700,13.580529
20190930T0800,13.430529
20190930T0900,14.5505295
20190930T1000,15.760529
20190930T1100,16.63053
20190930T1200,17.600529
20190930T1300,18.45053
20190930T1400,19.190529
20190930T1500,19.88053
20190930T1600,20.20053
20190930T1700,20.270529
20190930T1800,19.88053
20190930T1900,18.930529
20190930T2000,18.06053
20190930T2100,17.54053
20190930T2200,17.38053
20190930T2300,16.12053
20191001T0000,15.650529
20191001T0100,15.660529
20191001T0200,15.160529
20191001T0300,14.600529
20191001T0400,13.950529
20191001T0500,13.410529
20191001T0600,13.490529
20191001T0700,13.5505295
20191001T0800,12.780529
20191001T0900,13.530529
20191001T1000,16.360529
20191001T1100,19.45053
20191001T1200,21.920528
20191001T1300,22.930529
20191001T1400,22.250528
20191001T1500,24.000528
20191001T1600,24.240528
20191001T1700,22.920528
20191001T1800,20.500528
20191001T1900,17.920528
20191001T2000,17.530529
20191001T2100,17.180529
20191001T2200,16.920528
20191001T2300,16.96053
20191002T0000,16.420528
20191002T0100,15.8005295
20191002T0200,15.250529
20191002T0300,14.580529
20191002T0400,13.780529
20191002T0500,13.350529
20191002T0600,13.880529
20191002T0700,13.770529
20191002T0800,13.5505295
20191002T0900,14.220529
20191002T1000,14.340529
20191002T1100,14.950529
20191002T1200,15.030529
20191002T1300,15.150529
20191002T1400,15.590529
20191002T1500,15.370529
20191002T1600,15.440529
20191002T1700,12.790529
20191002T1800,13.330529
20191002T1900,13.150529
20191002T2000,12.580529
20191002T2100,11.570529
20191002T2200,10.690529
20191002T2300,10.130529
20191003T0000,9.960529
20191003T0100,9.710529
20191003T0200,9.240529
20191003T0300,8.080529
20191003T0400,7.0605288
20191003T0500,6.4205284
20191003T0600,5.9405284
20191003T0700,5.6205287
20191003T0800,5.6705284
20191003T0900,6.6505284
20191003T1000,8.030529
20191003T1100,9.340529
20191003T1200,10.330529
20191003T1300,11.260529
20191003T1400,13.760529
20191003T1500,14.430529
20191003T1600,14.660529
20191003T1700,14.630529
20191003T1800,14.390529
20191003T1900,13.5505295
20191003T2000,12.680529
20191003T2100,12.070529
20191003T2200,11.940529
20191003T2300,11.760529
20191004T0000,11.030529
20191004T0100,9.940529
20191004T0200,8.880529
20191004T0300,8.700529
20191004T0400,8.860529
20191004T0500,8.640529
20191004T0600,8.140529
20191004T0700,7.8805285
20191004T0800,8.3005295
20191004T0900,9.870529
20191004T1000,11.480529
20191004T1100,13.070529
20191004T1200,14.510529
20191004T1300,14.010529
20191004T1400,13.500529
20191004T1500,13.460529
20191004T1600,14.720529
20191004T1700,14.500529
20191004T1800,14.240529
20191004T1900,14.150529
20191004T2000,13.880529
20191004T2100,13.660529
20191004T2200,13.140529
20191004T2300,14.030529
20191005T0000,13.260529
20191005T0100,12.440529
20191005T0200,12.090529
20191005T0300,11.840529
20191005T0400,12.200529
20191005T0500,12.060529
20191005T0600,11.860529
20191005T0700,11.790529
20191005T0800,11.400529
20191005T0900,11.890529
20191005T1000,13.0505295
20191005T1100,13.250529
20191005T1200,13.980529
20191005T1300,14.260529
20191005T1400,14.240529
20191005T1500,14.450529
20191005T1600,14.210529
20191005T1700,14.140529
20191005T1800,14.240529
20191005T1900,13.190529
20191005T2000,12.610529
20191005T2100,12.5505295
20191005T2200,12.530529
20191005T2300,12.420529
20191006T0000,12.360529
20191006T0100,12.360529
20191006T0200,12.390529
20191006T0300,12.380529
20191006T0400,12.100529
20191006T0500,11.920529
20191006T0600,11.740529
20191006T0700,11.360529
20191006T0800,11.520529
20191006T0900,12.360529
20191006T1000,13.160529
20191006T1100,14.160529
20191006T1200,14.390529
20191006T1300,15.600529
20191006T1400,15.660529
20191006T1500,16.31053
20191006T1600,16.680529
20191006T1700,16.96053
20191006T1800,16.97053
20191006T1900,16.05053
20191006T2000,14.510529
20191006T2100,13.690529
20191006T2200,13.030529
20191006T2300,12.390529
20191007T0000,11.580529
20191007T0100,10.730529
20191007T0200,10.060529
20191007T0300,9.340529
20191007T0400,8.8005295
20191007T0500,9.370529
20191007T0600,9.620529
20191007T0700,9.420529
20191007T0800,9.130529
20191007T0900,10.110529
20191007T1000,11.690529
20191007T1100,12.610529
20191007T1200,13.340529
20191007T1300,13.980529
20191007T1400,15.240529
20191007T1500,15.450529
20191007T1600,15.320529
20191007T1700,14.930529
20191007T1800,14.240529
20191007T1900,13.120529
20191007T2000,12.260529
20191007T2100,11.530529
20191007T2200,10.880529
20191007T2300,9.880529
20191008T0000,9.100529
20191008T0100,9.070529
20191008T0200,8.840529
20191008T0300,8.5505295
20191008T0400,8.430529
20191008T0500,8.650529
20191008T0600,9.080529
20191008T0700,9.970529
20191008T0800,10.620529
20191008T0900,11.590529
20191008T1000,13.520529
20191008T1100,15.530529
20191008T1200,16.840528
20191008T1300,17.860529
20191008T1400,18.750528
20191008T1500,19.97053
20191008T1600,21.350529
20191008T1700,22.63053
20191008T1800,22.020529
20191008T1900,20.80053
20191008T2000,20.240528
20191008T2100,18.65053
20191008T2200,18.20053
20191008T2300,18.440529
20191009T0000,19.000528
20191009T0100,17.180529
20191009T0200,15.740529
20191009T0300,14.260529
20191009T0400,13.360529
20191009T0500,12.950529
20191009T0600,12.620529
20191009T0700,12.830529
20191009T0800,12.930529
20191009T0900,13.080529
20191009T1000,13.190529
20191009T1100,13.980529
20191009T1200,12.700529
20191009T1300,11.540529
20191009T1400,13.010529
20191009T1500,11.610529
20191009T1600,13.920529
20191009T1700,13.960529
20191009T1800,14.150529
20191009T1900,12.900529
20191009T2000,12.240529
20191009T2100,11.670529
20191009T2200,11.590529
20191009T2300,11.680529
20191010T0000,11.480529
20191010T0100,10.980529
20191010T0200,11.170529
20191010T0300,10.690529
20191010T0400,10.340529
20191010T0500,10.030529
20191010T0600,9.850529
20191010T0700,9.740529
20191010T0800,10.070529
20191010T0900,11.000529
20191010T1000,11.630529
20191010T1100,12.070529
20191010T1200,12.770529
20191010T1300,13.630529
20191010T1400,14.910529
20191010T1500,15.440529
20191010T1600,15.780529
20191010T1700,15.780529
20191010T1800,15.400529
20191010T1900,14.120529
20191010T2000,12.860529
20191010T2100,11.680529
20191010T2200,11.000529
20191010T2300,10.340529
20191011T0000,9.480529
20191011T0100,8.730529
20191011T0200,8.190529
20191011T0300,7.9105287
20191011T0400,8.120529
20191011T0500,8.960529
20191011T0600,9.460529
20191011T0700,9.390529
20191011T0800,9.330529
20191011T0900,10.120529
20191011T1000,12.660529
20191011T1100,14.520529
20191011T1200,16.31053
20191011T1300,17.90053
20191011T1400,18.55053
20191011T1500,19.420528
20191011T1600,19.910528
20191011T1700,19.97053
20191011T1800,19.490528
20191011T1900,19.170528
20191011T2000,18.500528
20191011T2100,15.020529
20191011T2200,13.400529
20191011T2300,15.150529
20191012T0000,14.850529
20191012T0100,14.060529
20191012T0200,13.990529
20191012T0300,13.990529
20191012T0400,13.410529
20191012T0500,12.950529
20191012T0600,12.040529
20191012T0700,10.790529
20191012T0800,10.630529
20191012T0900,11.430529
20191012T1000,13.960529
20191012T1100,18.15053
20191012T1200,21.500528
20191012T1300,22.860529
20191012T1400,21.95053
20191012T1500,22.57053
20191012T1600,23.32053
20191012T1700,23.45053
20191012T1800,23.14053
20191012T1900,21.250528
20191012T2000,20.47053
20191012T2100,20.07053
20191012T2200,20.350529
20191012T2300,20.020529
20191013T0000,18.340528
20191013T0100,18.13053
20191013T0200,17.88053
20191013T0300,17.87053
20191013T0400,16.770529
20191013T0500,15.440529
20191013T0600,13.460529
20191013T0700,12.770529
20191013T0800,13.360529
20191013T0900,13.990529
20191013T1000,16.340528
20191013T1100,19.590528
20191013T1200,23.330528
20191013T1300,25.280529
20191013T1400,25.340528
20191013T1500,26.15053
20191013T1600,26.39053
20191013T1700,25.89053
20191013T1800,23.920528
20191013T1900,21.37053
20191013T2000,19.740528
20191013T2100,19.12053
20191013T2200,18.510529
20191013T2300,17.430529
20191014T0000,16.29053
20191014T0100,16.180529
20191014T0200,16.04053
20191014T0300,16.12053
20191014T0400,15.710529
20191014T0500,15.530529
20191014T0600,15.200529
20191014T0700,14.290529
20191014T0800,13.610529
20191014T0900,13.600529
20191014T1000,15.510529
20191014T1100,18.280529
20191014T1200,21.520529
20191014T1300,24.06053
20191014T1400,23.97053
20191014T1500,25.500528
20191014T1600,25.920528
20191014T1700,25.080528
20191014T1800,23.46053
20191014T1900,20.98053
20191014T2000,18.96053
20191014T2100,17.57053
20191014T2200,15.640529
20191014T2300,14.750529
20191015T0000,14.170529
20191015T0100,13.750529
20191015T0200,13.420529
20191015T0300,12.970529
20191015T0400,13.290529
20191015T0500,15.070529
20191015T0600,13.310529
20191015T0700,12.730529
20191015T0800,12.270529
20191015T0900,12.950529
20191015T1000,15.330529
20191015T1100,17.88053
20191015T1200,15.100529
20191015T1300,15.680529
20191015T1400,16.81053
20191015T1500,15.080529
20191015T1600,14.450529
20191015T1700,13.450529
20191015T1800,12.830529
20191015T1900,12.190529
20191015T2000,13.0505295
20191015T2100,11.780529
20191015T2200,10.370529
20191015T2300,10.180529
20191016T0000,10.270529
20191016T0100,10.080529
20191016T0200,9.510529
20191016T0300,8.980529
20191016T0400,8.420529
20191016T0500,7.8405285
20191016T0600,7.2405286
20191016T0700,7.2705283
20191016T0800,7.4905286
20191016T0900,8.180529
20191016T1000,11.180529
20191016T1100,13.520529
20191016T1200,15.330529
20191016T1300,16.73053
20191016T1400,18.010529
20191016T1500,18.37053
20191016T1600,18.48053
20191016T1700,18.340528
20191016T1800,17.680529
20191016T1900,17.020529
20191016T2000,15.150529
20191016T2100,12.870529
20191016T2200,13.110529
20191016T2300,14.010529
20191017T0000,14.140529
20191017T0100,12.8005295
20191017T0200,12.530529
20191017T0300,14.460529
20191017T0400,13.690529
20191017T0500,13.320529
20191017T0600,13.470529
20191017T0700,13.270529
20191017T0800,12.420529
20191017T0900,12.610529
20191017T1000,15.440529
20191017T1100,18.090528
20191017T1200,19.04053
20191017T1300,20.57053
20191017T1400,20.96053
20191017T1500,21.45053
20191017T1600,20.96053
20191017T1700,19.660528
20191017T1800,17.660528
20191017T1900,16.910528
20191017T2000,16.90053
20191017T2100,16.190529
20191017T2200,16.260529
20191017T2300,16.180529
20191018T0000,15.950529
20191018T0100,15.790529
20191018T0200,15.500529
20191018T0300,15.450529
20191018T0400,15.230529
20191018T0500,15.020529
20191018T0600,14.450529
20191018T0700,14.030529
20191018T0800,13.510529
20191018T0900,14.760529
20191018T1000,15.980529
20191018T1100,17.70053
20191018T1200,18.72053
20191018T1300,19.330528
20191018T1400,18.95053
20191018T1500,17.56053
20191018T1600,17.29053
20191018T1700,17.580528
20191018T1800,17.65053
20191018T1900,17.30053
20191018T2000,16.38053
20191018T2100,15.230529
20191018T2200,15.460529
20191018T2300,15.680529
20191019T0000,15.340529
20191019T0100,14.600529
20191019T0200,14.240529
20191019T0300,13.890529
20191019T0400,13.640529
20191019T0500,13.220529
20191019T0600,13.130529
20191019T0700,12.940529
20191019T0800,12.950529
20191019T0900,12.830529
20191019T1000,13.890529
20191019T1100,15.690529
20191019T1200,18.07053
20191019T1300,15.310529
20191019T1400,14.310529
20191019T1500,14.670529
20191019T1600,15.150529
20191019T1700,16.22053
20191019T1800,17.510529
20191019T1900,17.090528
20191019T2000,15.830529
20191019T2100,15.540529
20191019T2200,15.230529
20191019T2300,14.610529
20191020T0000,14.260529
20191020T0100,14.310529
20191020T0200,14.750529
20191020T0300,15.080529
20191020T0400,15.000529
20191020T0500,14.320529
20191020T0600,13.920529
20191020T0700,12.260529
20191020T0800,11.230529
20191020T0900,12.330529
20191020T1000,14.730529
20191020T1100,16.410528
20191020T1200,18.160528
20191020T1300,19.71053
20191020T1400,20.660528
20191020T1500,22.000528
20191020T1600,22.71053
20191020T1700,22.780529
20191020T1800,20.100529
20191020T1900,18.14053
20191020T2000,17.89053
20191020T2100,17.57053
20191020T2200,17.12053
20191020T2300,18.180529
20191021T0000,17.830528
20191021T0100,16.55053
20191021T0200,15.160529
20191021T0300,15.980529
20191021T0400,17.23053
20191021T0500,16.670528
20191021T0600,14.500529
20191021T0700,13.890529
20191021T0800,13.260529
20191021T0900,12.890529
20191021T1000,12.780529
20191021T1100,12.910529
20191021T1200,11.660529
20191021T1300,12.530529
20191021T1400,16.440529
20191021T1500,17.14053
20191021T1600,16.680529
20191021T1700,16.610529
20191021T1800,16.590528
20191021T1900,16.180529
20191021T2000,15.960529
20191021T2100,15.720529
20191021T2200,15.480529
20191021T2300,14.380529
20191022T0000,13.850529
20191022T0100,13.850529
20191022T0200,13.840529
20191022T0300,13.570529
20191022T0400,13.460529
20191022T0500,13.370529
20191022T0600,13.320529
20191022T0700,13.070529
20191022T0800,12.810529
20191022T0900,12.500529
20191022T1000,12.610529
20191022T1100,13.540529
20191022T1200,14.520529
20191022T1300,16.010529
20191022T1400,17.20053
20191022T1500,18.30053
20191022T1600,18.680529
20191022T1700,18.940529
20191022T1800,18.55053
20191022T1900,17.12053
20191022T2000,15.650529
20191022T2100,14.810529
20191022T2200,13.920529
20191022T2300,13.260529
20191023T0000,13.130529
20191023T0100,12.900529
20191023T0200,12.960529
20191023T0300,12.900529
20191023T0400,12.330529
20191023T0500,11.880529
20191023T0600,12.140529
20191023T0700,12.440529
20191023T0800,11.530529
20191023T0900,12.240529
20191023T1000,13.610529
20191023T1100,15.440529
20191023T1200,17.260529
20191023T1300,18.990528
20191023T1400,20.110529
20191023T1500,21.20053
20191023T1600,21.830528
20191023T1700,21.64053
20191023T1800,20.740528
20191023T1900,19.63053
20191023T2000,17.07053
20191023T2100,15.020529
20191023T2200,13.980529
20191023T2300,13.810529
20191024T0000,13.000529
20191024T0100,12.150529
20191024T0200,13.100529
20191024T0300,14.110529
20191024T0400,14.350529
20191024T0500,13.790529
20191024T0600,13.690529
20191024T0700,14.690529
20191024T0800,13.940529
20191024T0900,12.880529
20191024T1000,14.820529
20191024T1100,16.62053
20191024T1200,17.72053
20191024T1300,18.690529
20191024T1400,19.020529
20191024T1500,18.940529
20191024T1600,18.54053
20191024T1700,18.180529
20191024T1800,17.760529
20191024T1900,17.65053
20191024T2000,16.990528
20191024T2100,16.360529
20191024T2200,16.05053
20191024T2300,15.320529
20191025T0000,15.520529
20191025T0100,15.140529
20191025T0200,13.400529
20191025T0300,13.030529
20191025T0400,12.950529
20191025T0500,12.810529
20191025T0600,12.840529
20191025T0700,12.810529
20191025T0800,12.520529
20191025T0900,12.810529
20191025T1000,13.810529
20191025T1100,14.600529
20191025T1200,15.280529
20191025T1300,15.940529
20191025T1400,17.440529
20191025T1500,18.020529
20191025T1600,18.020529
20191025T1700,17.54053
20191025T1800,16.840528
20191025T1900,16.31053
20191025T2000,15.940529
20191025T2100,15.380529
20191025T2200,14.420529
20191025T2300,13.230529
20191026T0000,12.520529
20191026T0100,11.960529
20191026T0200,11.580529
20191026T0300,11.080529
20191026T0400,10.420529
20191026T0500,9.940529
20191026T0600,9.140529
20191026T0700,8.710529
20191026T0800,8.770529
20191026T0900,8.920529
20191026T1000,11.150529
20191026T1100,14.080529
20191026T1200,16.590528
20191026T1300,18.56053
20191026T1400,19.90053
20191026T1500,20.920528
20191026T1600,21.280529
20191026T1700,21.05053
20191026T1800,20.47053
20191026T1900,19.98053
20191026T2000,19.530529
20191026T2100,18.330528
20191026T2200,17.780529
20191026T2300,17.340528
20191027T0000,16.56053
20191027T0100,15.890529
20191027T0200,15.400529
20191027T0300,14.680529
20191027T0400,14.350529
20191027T0500,13.890529
20191027T0600,13.470529
20191027T0700,13.560529
20191027T0800,13.370529
20191027T0900,12.530529
20191027T1000,13.0505295
20191027T1100,15.410529
20191027T1200,17.250528
20191027T1300,19.82053
20191027T1400,20.12053
20191027T1500,20.330528
20191027T1600,20.31053
20191027T1700,19.64053
20191027T1800,18.57053
20191027T1900,17.63053
20191027T2000,16.910528
20191027T2100,14.820529
20191027T2200,14.240529
20191027T2300,13.850529
20191028T0000,13.350529
20191028T0100,12.670529
20191028T0200,12.3005295
20191028T0300,10.790529
20191028T0400,8.390529
20191028T0500,7.7705283
20191028T0600,7.2805285
20191028T0700,6.9505286
20191028T0800,6.6905284
20191028T0900,6.6505284
20191028T1000,7.0105286
20191028T1100,7.4705286
20191028T1200,7.8805285
20191028T1300,8.560529
20191028T1400,10.220529
20191028T1500,10.760529
20191028T1600,11.140529
20191028T1700,11.150529
20191028T1800,10.510529
20191028T1900,9.760529
20191028T2000,9.5505295
20191028T2100,9.370529
20191028T2200,9.370529
20191028T2300,9.570529
20191029T0000,9.910529
20191029T0100,9.790529
20191029T0200,9.570529
20191029T0300,9.370529
20191029T0400,9.100529
20191029T0500,8.850529
20191029T0600,8.8005295
20191029T0700,8.840529
20191029T0800,8.830529
20191029T0900,8.810529
20191029T1000,8.420529
20191029T1100,8.3005295
20191029T1200,9.010529
20191029T1300,9.260529
20191029T1400,10.420529
20191029T1500,10.830529
20191029T1600,10.630529
20191029T1700,10.400529
20191029T1800,10.310529
20191029T1900,10.210529
20191029T2000,10.090529
20191029T2100,9.950529
20191029T2200,9.780529
20191029T2300,9.810529
20191030T0000,10.270529
20191030T0100,10.010529
20191030T0200,9.830529
20191030T0300,9.5505295
20191030T0400,9.360529
20191030T0500,9.350529
20191030T0600,9.030529
20191030T0700,8.870529
20191030T0800,8.820529
20191030T0900,8.820529
20191030T1000,9.340529
20191030T1100,9.970529
20191030T1200,10.460529
20191030T1300,10.570529
20191030T1400,10.180529
20191030T1500,10.090529
20191030T1600,10.190529
20191030T1700,10.590529
20191030T1800,10.510529
20191030T1900,10.370529
20191030T2000,10.250529
20191030T2100,10.030529
20191030T2200,9.980529
20191030T2300,10.150529
20191031T0000,9.400529
20191031T0100,9.060529
20191031T0200,8.990529
20191031T0300,8.890529
20191031T0400,8.730529
20191031T0500,8.490529
20191031T0600,8.400529
20191031T0700,8.370529
20191031T0800,8.260529
20191031T0900,8.520529
20191031T1000,9.250529
20191031T1100,10.440529
20191031T1200,11.690529
20191031T1300,12.310529
20191031T1400,13.500529
20191031T1500,14.430529
20191031T1600,14.900529
20191031T1700,14.860529
20191031T1800,14.090529
20191031T1900,13.210529
20191031T2000,11.570529
20191031T2100,10.070529
20191031T2200,9.060529
20191031T2300,8.470529
