start,end,amount,charging_hours,mean_power
2019-06-19 17:33:00,2019-06-19 18:32:00,4.893083333,0.9833333333333333,4.97601694881356
2019-06-20 12:28:00,2019-06-20 12:54:00,2.807033333,0.43333333333333335,6.47776923
2019-06-20 19:00:00,2019-06-20 20:49:00,11.0965,1.8166666666666667,6.108165137614679
2019-06-22 08:56:00,2019-06-22 09:49:00,4.1865,0.8833333333333333,4.739433962264151
2019-07-09 19:05:00,2019-07-09 20:47:00,11.54538333,1.7,6.7914019588235295
2019-07-09 21:07:00,2019-07-09 21:59:00,4.686166667,0.8666666666666667,5.407115385
2019-07-10 17:16:00,2019-07-10 18:19:00,5.1965333330000005,1.05,4.949079364761905
2019-07-11 16:27:00,2019-07-11 16:48:00,2.197566667,0.35,6.278761905714285
2019-07-11 21:02:00,2019-07-11 22:33:00,8.752433332999999,1.5166666666666666,5.770835164615384
2019-07-12 22:16:00,2019-07-13 00:51:00,16.46945,2.5833333333333335,6.375270967741934
2019-07-14 14:52:00,2019-07-14 15:47:00,4.882216667,0.9166666666666666,5.326054545818182
2019-07-14 17:26:00,2019-07-14 17:49:00,1.5609333330000001,0.38333333333333336,4.071999999130435
2019-07-15 17:18:00,2019-07-15 18:15:00,5.002416667,0.95,5.265701754736843
2019-07-16 18:10:00,2019-07-16 19:48:00,9.515333333,1.6333333333333333,5.8257142855102035
2019-07-17 16:28:00,2019-07-17 17:41:00,6.377733332999999,1.2166666666666666,5.241972602465753
2019-07-18 17:02:00,2019-07-18 17:20:00,1.85245,0.3,6.174833333333333
2019-07-18 20:10:00,2019-07-18 21:13:00,5.668533332999999,1.05,5.3986031742857135
2019-07-19 17:31:00,2019-07-19 19:01:00,8.79455,1.5,5.863033333333333
2019-07-20 13:45:00,2019-07-20 14:21:00,2.517466667,0.6,4.195777778333333
2019-07-20 22:42:00,2019-07-20 23:30:00,3.969983333,0.8,4.96247916625
2019-07-21 16:51:00,2019-07-21 17:52:00,5.331316667,1.0166666666666666,5.243918033114754
2019-08-28 17:51:00,2019-08-28 19:27:00,9.645283333,1.6,6.028302083124999
2019-08-29 19:21:00,2019-08-29 21:23:00,12.92983333,2.033333333333333,6.358934424590164
2019-08-30 08:38:00,2019-08-30 09:31:00,4.4886,0.8833333333333333,5.081433962264151
2019-08-30 18:38:00,2019-08-30 19:37:00,5.440516667000001,0.9833333333333333,5.532728813898306
2019-08-31 16:03:00,2019-08-31 17:17:00,7.2021,1.2333333333333334,5.83954054054054
2019-08-31 21:46:00,2019-08-31 22:58:00,6.798616667,1.2,5.665513889166667
2019-09-01 10:56:00,2019-09-01 11:45:00,3.96165,0.8166666666666667,4.851
2019-09-01 19:35:00,2019-09-01 20:41:00,5.905866667000001,1.1,5.368969697272727
2019-09-02 20:37:00,2019-09-02 21:31:00,4.784783333,0.9,5.3164259255555555
2019-09-03 17:46:00,2019-09-03 19:08:00,7.801983333,1.3666666666666667,5.708768292439024
2019-09-04 07:41:00,2019-09-04 08:27:00,3.6413,0.7666666666666667,4.749521739130435
2019-09-04 16:55:00,2019-09-04 18:11:00,6.99755,1.2666666666666666,5.524381578947369
2019-09-05 16:34:00,2019-09-05 17:23:00,3.79355,0.8166666666666667,4.645163265306123
2019-09-06 16:44:00,2019-09-06 17:49:00,6.056966667,1.0833333333333333,5.5910461541538465
2019-09-07 11:03:00,2019-09-07 11:42:00,3.898083333,0.65,5.997051281538462
2019-09-07 12:27:00,2019-09-07 13:15:00,3.721766667,0.8,4.652208333749999
2019-09-08 13:00:00,2019-09-08 14:03:00,5.51565,1.05,5.253
2019-09-08 17:13:00,2019-09-08 18:11:00,4.947,0.9666666666666667,5.117586206896552
2019-09-09 16:44:00,2019-09-09 17:36:00,3.9611333330000003,0.8666666666666667,4.570538461153847
2019-09-10 16:56:00,2019-09-10 17:50:00,4.306983333,0.9,4.785537036666667
2019-09-11 18:39:00,2019-09-11 19:38:00,5.269466667,0.9833333333333333,5.358779661355932
2019-09-12 19:30:00,2019-09-12 20:56:00,7.984933333,1.4333333333333333,5.570883720697674
2019-09-13 19:32:00,2019-09-13 20:55:00,7.7134,1.3833333333333333,5.575951807228916
2019-09-14 21:32:00,2019-09-14 22:25:00,4.19625,0.8833333333333333,4.750471698113207
2019-09-15 16:22:00,2019-09-15 17:23:00,5.254216667,1.0166666666666666,5.168081967540983
2019-09-16 17:36:00,2019-09-16 17:47:00,1.061183333,0.18333333333333332,5.788272725454546
2019-09-16 18:00:00,2019-09-16 18:41:00,2.76785,0.6833333333333333,4.050512195121951
2019-09-17 16:37:00,2019-09-17 17:34:00,4.568466667,0.95,4.808912281052632
2019-09-18 17:23:00,2019-09-18 18:30:00,5.8127,1.1166666666666667,5.2054029850746275
2019-09-19 18:49:00,2019-09-19 20:09:00,7.48255,1.3333333333333333,5.6119125
2019-09-20 07:54:00,2019-09-20 08:46:00,4.240333333,0.8666666666666667,4.892692307307692
2019-09-20 17:01:00,2019-09-20 17:46:00,3.36255,0.75,4.4834000000000005
2019-09-21 15:47:00,2019-09-21 16:39:00,4.285666667,0.8666666666666667,4.945000000384615
2019-09-22 17:23:00,2019-09-22 18:19:00,6.041766667,0.9333333333333333,6.473321428928571
